date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3
101321,15:36:02,2,5078,5.0.14.0,1,11,mood,VAS_mood11_VAS,0,0,0,0,70,1,4561,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
101321,15:36:02,2,5078,5.0.14.0,1,12,mood,VAS_mood6_VAS,0,0,0,0,90,1,3963,1,How do you currently feel?,0,1,energetic,0,1,lethargic,0
101321,15:36:02,2,5078,5.0.14.0,1,13,mood,VAS_mood14_VAS,0,0,0,0,18,1,3221,1,How do you currently feel?,0,1,amicable,0,1,antagonistic,0
101321,15:36:02,2,5078,5.0.14.0,1,14,mood,VAS_mood4_VAS,0,0,0,0,70,1,5308,1,How do you currently feel?,0,1,clear-headed,0,1,muzzy,0
101321,15:36:02,2,5078,5.0.14.0,1,15,mood,VAS_mood5_VAS,0,0,0,0,72,1,2305,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
101321,15:36:02,2,5078,5.0.14.0,1,16,mood,VAS_mood8_VAS,0,0,0,0,74,1,3052,1,How do you currently feel?,1,1,tranquil,1,1,troubled,1
101321,16:02:39,3,1082,5.0.14.0,1,1,mood,VAS_mood14_VAS,0,0,0,0,26,1,7228,1,How do you currently feel?,2,1,amicable,2,1,antagonistic,2
101321,16:02:39,3,1082,5.0.14.0,1,2,mood,VAS_mood13_VAS,0,0,0,0,29,1,4758,1,How do you currently feel?,0,1,happy,0,1,sad,0
101321,16:02:39,3,1082,5.0.14.0,1,3,mood,VAS_mood10_VAS,0,0,0,0,6,1,3724,1,How do you currently feel?,0,1,relaxed,0,1,tense,0
101321,16:02:39,3,1082,5.0.14.0,1,4,mood,VAS_mood2_VAS,0,0,0,0,6,1,4987,1,How do you currently feel?,0,1,calm,0,1,excited,0
101321,16:02:39,3,1082,5.0.14.0,1,5,mood,VAS_mood4_VAS,0,0,0,0,27,1,6488,1,How do you currently feel?,0,1,clear-headed,0,1,muzzy,0
101321,16:02:39,3,1082,5.0.14.0,1,6,mood,VAS_mood8_VAS,0,0,0,0,24,1,4328,1,How do you currently feel?,0,1,tranquil,0,1,troubled,0
101321,16:02:39,3,1082,5.0.14.0,1,7,mood,VAS_mood11_VAS,0,0,0,0,34,1,5367,1,How do you currently feel?,0,1,attentive,0,1,dreamy,0
101321,16:02:39,3,1082,5.0.14.0,1,8,mood,VAS_mood15_VAS,0,0,0,0,69,1,7875,1,How do you currently feel?,1,1,interested,1,1,bored,1
101321,16:02:39,3,1082,5.0.14.0,1,9,mood,VAS_mood1_VAS,0,0,0,0,35,1,5155,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
101321,16:02:39,3,1082,5.0.14.0,1,10,mood,VAS_mood5_VAS,0,0,0,0,32,1,5969,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
101321,16:02:39,3,1082,5.0.14.0,1,11,mood,VAS_mood3_VAS,0,0,0,0,26,1,3293,1,How do you currently feel?,1,1,strong,1,1,feeble,1
101321,16:02:39,3,1082,5.0.14.0,1,12,mood,VAS_mood9_VAS,0,0,0,0,31,1,3758,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
101321,16:02:39,3,1082,5.0.14.0,1,13,mood,VAS_mood16_VAS,0,0,0,0,35,1,3932,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
101321,16:02:39,3,1082,5.0.14.0,1,14,mood,VAS_mood6_VAS,0,0,0,0,60,1,4635,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
101321,16:02:39,3,1082,5.0.14.0,1,15,mood,VAS_mood12_VAS,0,0,0,0,28,1,5831,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
101321,16:02:39,3,1082,5.0.14.0,1,16,mood,VAS_mood7_VAS,0,0,0,0,20,1,9400,1,How do you currently feel?,1,1,contented,1,1,discontented,1
101321,16:10:03,5,5081,5.0.14.0,1,1,mood,VAS_mood8_VAS,0,0,0,0,13,1,6377,1,How do you currently feel?,2,1,tranquil,2,1,troubled,2
101321,16:10:03,5,5081,5.0.14.0,1,2,mood,VAS_mood3_VAS,0,0,0,0,9,1,2562,1,How do you currently feel?,0,1,strong,0,1,feeble,0
101321,16:10:03,5,5081,5.0.14.0,1,3,mood,VAS_mood5_VAS,0,0,0,0,41,1,2529,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
101321,16:10:03,5,5081,5.0.14.0,1,4,mood,VAS_mood4_VAS,0,0,0,0,13,1,2009,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
101321,16:10:03,5,5081,5.0.14.0,1,5,mood,VAS_mood12_VAS,0,0,0,0,8,1,4897,1,How do you currently feel?,1,1,proficient,1,1,incompetent,1
101321,16:10:03,5,5081,5.0.14.0,1,6,mood,VAS_mood15_VAS,0,0,0,0,16,1,5446,1,How do you currently feel?,0,1,interested,0,1,bored,0
101321,16:10:03,5,5081,5.0.14.0,1,7,mood,VAS_mood13_VAS,0,0,0,0,25,1,5593,1,How do you currently feel?,0,1,happy,0,1,sad,0
101321,16:10:03,5,5081,5.0.14.0,1,8,mood,VAS_mood14_VAS,0,0,0,0,4,1,4002,1,How do you currently feel?,0,1,amicable,0,1,antagonistic,0
101321,16:10:03,5,5081,5.0.14.0,1,9,mood,VAS_mood9_VAS,0,0,0,0,43,1,3505,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
101321,16:10:03,5,5081,5.0.14.0,1,10,mood,VAS_mood2_VAS,0,0,0,0,25,1,3952,1,How do you currently feel?,1,1,calm,1,1,excited,1
101321,16:10:03,5,5081,5.0.14.0,1,11,mood,VAS_mood16_VAS,0,0,0,0,48,1,6131,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
101321,16:10:03,5,5081,5.0.14.0,1,12,mood,VAS_mood6_VAS,0,0,0,0,37,1,2371,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
101321,16:10:03,5,5081,5.0.14.0,1,13,mood,VAS_mood7_VAS,0,0,0,0,10,1,3252,1,How do you currently feel?,1,1,contented,1,1,discontented,1
101321,16:10:03,5,5081,5.0.14.0,1,14,mood,VAS_mood1_VAS,0,0,0,0,8,1,4064,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
101321,16:10:03,5,5081,5.0.14.0,1,15,mood,VAS_mood11_VAS,0,0,0,0,8,1,2753,1,How do you currently feel?,0,1,attentive,0,1,dreamy,0
101321,16:10:03,5,5081,5.0.14.0,1,16,mood,VAS_mood10_VAS,0,0,0,0,21,1,3768,1,How do you currently feel?,0,1,relaxed,0,1,tense,0
101321,16:19:06,4,6080,5.0.14.0,1,1,mood,VAS_mood12_VAS,0,0,0,0,10,1,8472,1,How do you currently feel?,2,1,proficient,2,1,incompetent,2
101321,16:19:06,4,6080,5.0.14.0,1,2,mood,VAS_mood7_VAS,0,0,0,0,10,1,5199,1,How do you currently feel?,0,1,contented,0,1,discontented,0
101321,16:19:06,4,6080,5.0.14.0,1,3,mood,VAS_mood13_VAS,0,0,0,0,7,1,4568,1,How do you currently feel?,0,1,happy,0,1,sad,0
101321,16:19:06,4,6080,5.0.14.0,1,4,mood,VAS_mood3_VAS,0,0,0,0,63,1,3106,1,How do you currently feel?,0,1,strong,0,1,feeble,0
101321,16:19:06,4,6080,5.0.14.0,1,5,mood,VAS_mood14_VAS,0,0,0,0,9,1,6181,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
101321,16:19:06,4,6080,5.0.14.0,1,6,mood,VAS_mood2_VAS,0,0,0,0,73,1,4079,1,How do you currently feel?,0,1,calm,0,1,excited,0
101321,16:19:06,4,6080,5.0.14.0,1,7,mood,VAS_mood8_VAS,0,0,0,0,15,1,6181,1,How do you currently feel?,0,1,tranquil,0,1,troubled,0
101321,16:19:06,4,6080,5.0.14.0,1,8,mood,VAS_mood6_VAS,0,0,0,0,11,1,4462,1,How do you currently feel?,0,1,energetic,0,1,lethargic,0
101321,16:19:06,4,6080,5.0.14.0,1,9,mood,VAS_mood15_VAS,0,0,0,0,37,1,3828,1,How do you currently feel?,0,1,interested,0,1,bored,0
101321,16:19:06,4,6080,5.0.14.0,1,10,mood,VAS_mood10_VAS,0,0,0,0,14,1,3506,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
101321,16:19:06,4,6080,5.0.14.0,1,11,mood,VAS_mood4_VAS,0,0,0,0,20,1,3830,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
101321,16:19:06,4,6080,5.0.14.0,1,12,mood,VAS_mood1_VAS,0,0,0,0,23,1,4596,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
101321,16:19:06,4,6080,5.0.14.0,1,13,mood,VAS_mood9_VAS,0,0,0,0,17,1,3861,1,How do you currently feel?,0,1,quick-witted,0,1,mentally slow,0
101321,16:19:06,4,6080,5.0.14.0,1,14,mood,VAS_mood5_VAS,0,0,0,0,23,1,3450,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
101321,16:19:06,4,6080,5.0.14.0,1,15,mood,VAS_mood11_VAS,0,0,0,0,69,1,3849,1,How do you currently feel?,0,1,attentive,0,1,dreamy,0
101321,16:19:06,4,6080,5.0.14.0,1,16,mood,VAS_mood16_VAS,0,0,0,0,40,1,3255,1,How do you currently feel?,0,1,gregarious,0,1,withdrawn,0
101421,15:53:22,6,3083,5.0.14.0,1,1,mood,VAS_mood4_VAS,0,0,0,0,65,1,3197,1,How do you currently feel?,2,1,clear-headed,2,1,muzzy,2
101421,15:53:22,6,3083,5.0.14.0,1,2,mood,VAS_mood10_VAS,0,0,0,0,46,1,3006,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
101421,15:53:22,6,3083,5.0.14.0,1,3,mood,VAS_mood13_VAS,0,0,0,0,48,1,2645,1,How do you currently feel?,1,1,happy,1,1,sad,1
101421,15:53:22,6,3083,5.0.14.0,1,4,mood,VAS_mood3_VAS,0,0,0,0,70,1,2556,1,How do you currently feel?,0,1,strong,0,1,feeble,0
101421,15:53:22,6,3083,5.0.14.0,1,5,mood,VAS_mood5_VAS,0,0,0,0,58,1,2293,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
101421,15:53:22,6,3083,5.0.14.0,1,6,mood,VAS_mood12_VAS,0,0,0,0,46,1,3433,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
101421,15:53:22,6,3083,5.0.14.0,1,7,mood,VAS_mood14_VAS,0,0,0,0,46,1,3040,1,How do you currently feel?,0,1,amicable,0,1,antagonistic,0
101421,15:53:22,6,3083,5.0.14.0,1,8,mood,VAS_mood11_VAS,0,0,0,0,80,1,3135,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
101421,15:53:22,6,3083,5.0.14.0,1,9,mood,VAS_mood15_VAS,0,0,0,0,75,1,3289,1,How do you currently feel?,0,1,interested,0,1,bored,0
101421,15:53:22,6,3083,5.0.14.0,1,10,mood,VAS_mood1_VAS,0,0,0,0,77,1,2782,1,How do you currently feel?,1,1,alert,1,1,drowsy,1
101421,15:53:22,6,3083,5.0.14.0,1,11,mood,VAS_mood16_VAS,0,0,0,0,68,1,3103,1,How do you currently feel?,0,1,gregarious,0,1,withdrawn,0
101421,15:53:22,6,3083,5.0.14.0,1,12,mood,VAS_mood2_VAS,0,0,0,0,43,1,5450,1,How do you currently feel?,1,1,calm,1,1,excited,1
101421,15:53:22,6,3083,5.0.14.0,1,13,mood,VAS_mood6_VAS,0,0,0,0,82,1,3466,1,How do you currently feel?,0,1,energetic,0,1,lethargic,0
101421,15:53:22,6,3083,5.0.14.0,1,14,mood,VAS_mood8_VAS,0,0,0,0,40,1,3552,1,How do you currently feel?,0,1,tranquil,0,1,troubled,0
101421,15:53:22,6,3083,5.0.14.0,1,15,mood,VAS_mood9_VAS,0,0,0,0,88,1,2625,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
101421,15:53:22,6,3083,5.0.14.0,1,16,mood,VAS_mood7_VAS,0,0,0,0,61,1,6408,1,How do you currently feel?,0,1,contented,0,1,discontented,0
101521,15:41:55,1,5084,5.0.14.0,1,1,mood,VAS_mood7_VAS,0,0,0,0,24,1,5620,1,How do you currently feel?,7,1,contented,7,1,discontented,7
101521,15:41:55,1,5084,5.0.14.0,1,2,mood,VAS_mood6_VAS,0,0,0,0,46,1,3467,1,How do you currently feel?,0,1,energetic,0,1,lethargic,0
101521,15:41:55,1,5084,5.0.14.0,1,3,mood,VAS_mood14_VAS,0,0,0,0,37,1,2984,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
101521,15:41:55,1,5084,5.0.14.0,1,4,mood,VAS_mood2_VAS,0,0,0,0,16,1,3112,1,How do you currently feel?,0,1,calm,0,1,excited,0
101521,15:41:55,1,5084,5.0.14.0,1,5,mood,VAS_mood11_VAS,0,0,0,0,54,1,3204,1,How do you currently feel?,0,1,attentive,0,1,dreamy,0
101521,15:41:55,1,5084,5.0.14.0,1,6,mood,VAS_mood10_VAS,0,0,0,0,17,1,2275,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
101521,15:41:55,1,5084,5.0.14.0,1,7,mood,VAS_mood9_VAS,0,0,0,0,37,1,2871,1,How do you currently feel?,0,1,quick-witted,0,1,mentally slow,0
101521,15:41:55,1,5084,5.0.14.0,1,8,mood,VAS_mood13_VAS,0,0,0,0,17,1,2500,1,How do you currently feel?,1,1,happy,1,1,sad,1
101521,15:41:55,1,5084,5.0.14.0,1,9,mood,VAS_mood8_VAS,0,0,0,0,17,1,2256,1,How do you currently feel?,0,1,tranquil,0,1,troubled,0
101521,15:41:55,1,5084,5.0.14.0,1,10,mood,VAS_mood3_VAS,0,0,0,0,28,1,2717,1,How do you currently feel?,0,1,strong,0,1,feeble,0
101521,15:41:55,1,5084,5.0.14.0,1,11,mood,VAS_mood5_VAS,0,0,0,0,29,1,2520,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
101521,15:41:55,1,5084,5.0.14.0,1,12,mood,VAS_mood15_VAS,0,0,0,0,28,1,3347,1,How do you currently feel?,1,1,interested,1,1,bored,1
101521,15:41:55,1,5084,5.0.14.0,1,13,mood,VAS_mood1_VAS,0,0,0,0,41,1,3301,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
101521,15:41:55,1,5084,5.0.14.0,1,14,mood,VAS_mood16_VAS,0,0,0,0,34,1,5392,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
101521,15:41:55,1,5084,5.0.14.0,1,15,mood,VAS_mood4_VAS,0,0,0,0,50,1,3096,1,How do you currently feel?,0,1,clear-headed,0,1,muzzy,0
101521,15:41:55,1,5084,5.0.14.0,1,16,mood,VAS_mood12_VAS,0,0,0,0,31,1,3123,1,How do you currently feel?,1,1,proficient,1,1,incompetent,1
101821,15:34:00,2,2086,5.0.14.0,1,1,mood,VAS_mood14_VAS,0,0,0,0,30,1,4521,1,How do you currently feel?,2,1,amicable,2,1,antagonistic,2
101821,15:34:00,2,2086,5.0.14.0,1,2,mood,VAS_mood6_VAS,0,0,0,0,38,1,3372,1,How do you currently feel?,0,1,energetic,0,1,lethargic,0
101821,15:34:00,2,2086,5.0.14.0,1,3,mood,VAS_mood11_VAS,0,0,0,0,35,1,2789,1,How do you currently feel?,0,1,attentive,0,1,dreamy,0
101821,15:34:00,2,2086,5.0.14.0,1,4,mood,VAS_mood15_VAS,0,0,0,0,40,1,5413,1,How do you currently feel?,1,1,interested,1,1,bored,1
101821,15:34:00,2,2086,5.0.14.0,1,5,mood,VAS_mood7_VAS,0,0,0,0,13,1,2270,1,How do you currently feel?,0,1,contented,0,1,discontented,0
101821,15:34:00,2,2086,5.0.14.0,1,6,mood,VAS_mood9_VAS,0,0,0,0,40,1,2611,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
101821,15:34:00,2,2086,5.0.14.0,1,7,mood,VAS_mood13_VAS,0,0,0,0,31,1,2138,1,How do you currently feel?,0,1,happy,0,1,sad,0
101821,15:34:00,2,2086,5.0.14.0,1,8,mood,VAS_mood10_VAS,0,0,0,0,13,1,2420,1,How do you currently feel?,1,1,relaxed,1,1,tense,1
101821,15:34:00,2,2086,5.0.14.0,1,9,mood,VAS_mood3_VAS,0,0,0,0,40,1,3379,1,How do you currently feel?,0,1,strong,0,1,feeble,0
101821,15:34:00,2,2086,5.0.14.0,1,10,mood,VAS_mood1_VAS,0,0,0,0,28,1,2644,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
101821,15:34:00,2,2086,5.0.14.0,1,11,mood,VAS_mood5_VAS,0,0,0,0,6,1,3378,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
101821,15:34:00,2,2086,5.0.14.0,1,12,mood,VAS_mood16_VAS,0,0,0,0,53,1,4971,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
101821,15:34:00,2,2086,5.0.14.0,1,13,mood,VAS_mood12_VAS,0,0,0,0,16,1,2253,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
101821,15:34:00,2,2086,5.0.14.0,1,14,mood,VAS_mood8_VAS,0,0,0,0,1,1,2570,1,How do you currently feel?,1,1,tranquil,1,1,troubled,1
101821,15:34:00,2,2086,5.0.14.0,1,15,mood,VAS_mood2_VAS,0,0,0,0,5,1,2643,1,How do you currently feel?,1,1,calm,1,1,excited,1
101821,15:34:00,2,2086,5.0.14.0,1,16,mood,VAS_mood4_VAS,0,0,0,0,30,1,3681,1,How do you currently feel?,0,1,clear-headed,0,1,muzzy,0
101821,15:38:53,3,2085,5.0.14.0,1,1,mood,VAS_mood8_VAS,0,0,0,0,7,1,5229,1,How do you currently feel?,7,1,tranquil,7,1,troubled,7
101821,15:38:53,3,2085,5.0.14.0,1,2,mood,VAS_mood10_VAS,0,0,0,0,11,1,2748,1,How do you currently feel?,0,1,relaxed,0,1,tense,0
101821,15:38:53,3,2085,5.0.14.0,1,3,mood,VAS_mood9_VAS,0,0,0,0,32,1,4133,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
101821,15:38:53,3,2085,5.0.14.0,1,4,mood,VAS_mood15_VAS,0,0,0,0,33,1,2816,1,How do you currently feel?,0,1,interested,0,1,bored,0
101821,15:38:53,3,2085,5.0.14.0,1,5,mood,VAS_mood6_VAS,0,0,0,0,33,1,6311,1,How do you currently feel?,0,1,energetic,0,1,lethargic,0
101821,15:38:53,3,2085,5.0.14.0,1,6,mood,VAS_mood16_VAS,0,0,0,0,18,1,7755,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
101821,15:38:53,3,2085,5.0.14.0,1,7,mood,VAS_mood12_VAS,0,0,0,0,25,1,3598,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
101821,15:38:53,3,2085,5.0.14.0,1,8,mood,VAS_mood14_VAS,0,0,0,0,13,1,3422,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
101821,15:38:53,3,2085,5.0.14.0,1,9,mood,VAS_mood3_VAS,0,0,0,0,35,1,3060,1,How do you currently feel?,0,1,strong,0,1,feeble,0
101821,15:38:53,3,2085,5.0.14.0,1,10,mood,VAS_mood4_VAS,0,0,0,0,13,1,4505,1,How do you currently feel?,1,1,clear-headed,1,1,muzzy,1
101821,15:38:53,3,2085,5.0.14.0,1,11,mood,VAS_mood13_VAS,0,0,0,0,30,1,5124,1,How do you currently feel?,0,1,happy,0,1,sad,0
101821,15:38:53,3,2085,5.0.14.0,1,12,mood,VAS_mood5_VAS,0,0,0,0,1,1,3263,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
101821,15:38:53,3,2085,5.0.14.0,1,13,mood,VAS_mood1_VAS,0,0,0,0,5,1,3037,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
101821,15:38:53,3,2085,5.0.14.0,1,14,mood,VAS_mood11_VAS,0,0,0,0,17,1,2787,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
101821,15:38:53,3,2085,5.0.14.0,1,15,mood,VAS_mood2_VAS,0,0,0,0,1,1,2787,1,How do you currently feel?,0,1,calm,0,1,excited,0
101821,15:38:53,3,2085,5.0.14.0,1,16,mood,VAS_mood7_VAS,0,0,0,0,17,1,5795,1,How do you currently feel?,0,1,contented,0,1,discontented,0
101821,16:18:13,4,1087,5.0.14.0,1,1,mood,VAS_mood5_VAS,0,0,0,0,57,1,4038,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
101821,16:18:13,4,1087,5.0.14.0,1,2,mood,VAS_mood9_VAS,0,0,0,0,36,1,2602,1,How do you currently feel?,0,1,quick-witted,0,1,mentally slow,0
101821,16:18:13,4,1087,5.0.14.0,1,3,mood,VAS_mood14_VAS,0,0,0,0,32,1,2111,1,How do you currently feel?,0,1,amicable,0,1,antagonistic,0
101821,16:18:13,4,1087,5.0.14.0,1,4,mood,VAS_mood13_VAS,0,0,0,0,38,1,2135,1,How do you currently feel?,1,1,happy,1,1,sad,1
101821,16:18:13,4,1087,5.0.14.0,1,5,mood,VAS_mood3_VAS,0,0,0,0,35,1,2473,1,How do you currently feel?,0,1,strong,0,1,feeble,0
101821,16:18:13,4,1087,5.0.14.0,1,6,mood,VAS_mood16_VAS,0,0,0,0,28,1,2587,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
101821,16:18:13,4,1087,5.0.14.0,1,7,mood,VAS_mood10_VAS,0,0,0,0,31,1,2034,1,How do you currently feel?,0,1,relaxed,0,1,tense,0
101821,16:18:13,4,1087,5.0.14.0,1,8,mood,VAS_mood2_VAS,0,0,0,0,61,1,2342,1,How do you currently feel?,0,1,calm,0,1,excited,0
101821,16:18:13,4,1087,5.0.14.0,1,9,mood,VAS_mood11_VAS,0,0,0,0,39,1,2429,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
101821,16:18:13,4,1087,5.0.14.0,1,10,mood,VAS_mood6_VAS,0,0,0,0,45,1,1585,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
101821,16:18:13,4,1087,5.0.14.0,1,11,mood,VAS_mood8_VAS,0,0,0,0,33,1,1857,1,How do you currently feel?,2,1,tranquil,2,1,troubled,2
101821,16:18:13,4,1087,5.0.14.0,1,12,mood,VAS_mood7_VAS,0,0,0,0,30,1,3756,1,How do you currently feel?,0,1,contented,0,1,discontented,0
101821,16:18:13,4,1087,5.0.14.0,1,13,mood,VAS_mood12_VAS,0,0,0,0,56,1,2907,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
101821,16:18:13,4,1087,5.0.14.0,1,14,mood,VAS_mood4_VAS,0,0,0,0,34,1,3364,1,How do you currently feel?,0,1,clear-headed,0,1,muzzy,0
101821,16:18:13,4,1087,5.0.14.0,1,15,mood,VAS_mood15_VAS,0,0,0,0,34,1,2858,1,How do you currently feel?,1,1,interested,1,1,bored,1
101821,16:18:13,4,1087,5.0.14.0,1,16,mood,VAS_mood1_VAS,0,0,0,0,30,1,2052,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
102021,15:54:12,6,3088,5.0.14.0,1,1,mood,VAS_mood8_VAS,0,0,0,0,17,1,8610,1,How do you currently feel?,2,1,tranquil,2,1,troubled,2
102021,15:54:12,6,3088,5.0.14.0,1,2,mood,VAS_mood15_VAS,0,0,0,0,21,1,6148,1,How do you currently feel?,1,1,interested,1,1,bored,1
102021,15:54:12,6,3088,5.0.14.0,1,3,mood,VAS_mood4_VAS,0,0,0,0,8,1,5496,1,How do you currently feel?,0,1,clear-headed,0,1,muzzy,0
102021,15:54:12,6,3088,5.0.14.0,1,4,mood,VAS_mood14_VAS,0,0,0,0,35,1,7509,1,How do you currently feel?,1,1,amicable,1,1,antagonistic,1
102021,15:54:12,6,3088,5.0.14.0,1,5,mood,VAS_mood11_VAS,0,0,0,0,32,1,9474,1,How do you currently feel?,1,1,attentive,1,1,dreamy,1
102021,15:54:12,6,3088,5.0.14.0,1,6,mood,VAS_mood10_VAS,0,0,0,0,28,1,4617,1,How do you currently feel?,0,1,relaxed,0,1,tense,0
102021,15:54:12,6,3088,5.0.14.0,1,7,mood,VAS_mood12_VAS,0,0,0,0,43,1,4777,1,How do you currently feel?,0,1,proficient,0,1,incompetent,0
102021,15:54:12,6,3088,5.0.14.0,1,8,mood,VAS_mood7_VAS,0,0,0,0,33,1,6234,1,How do you currently feel?,1,1,contented,1,1,discontented,1
102021,15:54:12,6,3088,5.0.14.0,1,9,mood,VAS_mood2_VAS,0,0,0,0,27,1,6113,1,How do you currently feel?,1,1,calm,1,1,excited,1
102021,15:54:12,6,3088,5.0.14.0,1,10,mood,VAS_mood1_VAS,0,0,0,0,41,1,3943,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
102021,15:54:12,6,3088,5.0.14.0,1,11,mood,VAS_mood9_VAS,0,0,0,0,59,1,5921,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
102021,15:54:12,6,3088,5.0.14.0,1,12,mood,VAS_mood6_VAS,0,0,0,0,37,1,4525,1,How do you currently feel?,1,1,energetic,1,1,lethargic,1
102021,15:54:12,6,3088,5.0.14.0,1,13,mood,VAS_mood3_VAS,0,0,0,0,33,1,4793,1,How do you currently feel?,0,1,strong,0,1,feeble,0
102021,15:54:12,6,3088,5.0.14.0,1,14,mood,VAS_mood16_VAS,0,0,0,0,37,1,6097,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
102021,15:54:12,6,3088,5.0.14.0,1,15,mood,VAS_mood13_VAS,0,0,0,0,34,1,4807,1,How do you currently feel?,0,1,happy,0,1,sad,0
102021,15:54:12,6,3088,5.0.14.0,1,16,mood,VAS_mood5_VAS,0,0,0,0,56,1,4439,1,How do you currently feel?,1,1,well-coordinated,1,1,clumsy,1
102021,15:54:28,5,5089,5.0.14.0,1,1,mood,VAS_mood6_VAS,0,0,0,0,87,1,4586,1,How do you currently feel?,7,1,energetic,7,1,lethargic,7
102021,15:54:28,5,5089,5.0.14.0,1,2,mood,VAS_mood1_VAS,0,0,0,0,71,1,12434,1,How do you currently feel?,0,1,alert,0,1,drowsy,0
102021,15:54:28,5,5089,5.0.14.0,1,3,mood,VAS_mood9_VAS,0,0,0,0,72,1,4660,1,How do you currently feel?,1,1,quick-witted,1,1,mentally slow,1
102021,15:54:28,5,5089,5.0.14.0,1,4,mood,VAS_mood4_VAS,0,0,0,0,17,1,3865,1,How do you currently feel?,0,1,clear-headed,0,1,muzzy,0
102021,15:54:28,5,5089,5.0.14.0,1,5,mood,VAS_mood12_VAS,0,0,0,0,19,1,5175,1,How do you currently feel?,1,1,proficient,1,1,incompetent,1
102021,15:54:28,5,5089,5.0.14.0,1,6,mood,VAS_mood3_VAS,0,0,0,0,37,1,4960,1,How do you currently feel?,0,1,strong,0,1,feeble,0
102021,15:54:28,5,5089,5.0.14.0,1,7,mood,VAS_mood16_VAS,0,0,0,0,72,1,3393,1,How do you currently feel?,1,1,gregarious,1,1,withdrawn,1
102021,15:54:28,5,5089,5.0.14.0,1,8,mood,VAS_mood14_VAS,0,0,0,0,30,1,6801,1,How do you currently feel?,0,1,amicable,0,1,antagonistic,0
102021,15:54:28,5,5089,5.0.14.0,1,9,mood,VAS_mood2_VAS,0,0,0,0,6,1,3010,1,How do you currently feel?,1,1,calm,1,1,excited,1
102021,15:54:28,5,5089,5.0.14.0,1,10,mood,VAS_mood5_VAS,0,0,0,0,19,1,3625,1,How do you currently feel?,0,1,well-coordinated,0,1,clumsy,0
102021,15:54:28,5,5089,5.0.14.0,1,11,mood,VAS_mood7_VAS,0,0,0,0,37,1,7096,1,How do you currently feel?,1,1,contented,1,1,discontented,1
